Date,Close,High,Low,Shares_Traded,Turnover
2017-02-03,8740.95,8748.25,8707.75,196936238.0,8193.45
2017-02-06,8801.05,8814.1,8770.2,200403782.0,8701.51
2017-02-07,8768.3,8809.3,8741.05,233294532.0,9060.63
2017-02-08,8769.05,8791.25,8715.0,225485726.0,9110.24
2017-02-09,8778.4,8821.4,8724.1,193282248.0,8972.67
2017-02-10,8793.55,8822.1,8771.2,232947341.0,10320.17
2017-02-13,8805.05,8826.9,8754.2,211180353.0,8659.48
2017-02-14,8792.3,8820.45,8772.5,194133563.0,8494.44
2017-02-15,8724.7,8807.9,8712.85,222828919.0,10472.37
2017-02-16,8778.0,8783.95,8719.6,190277738.0,9695.63
2017-02-17,8821.7,8896.45,8804.25,307526025.0,23432.58
2017-02-20,8879.2,8886.25,8809.8,173022362.0,7833.53
2017-02-21,8907.85,8920.8,8860.95,181091326.0,8863.71
2017-02-22,8926.9,8960.75,8905.25,254677956.0,13514.08
2017-02-23,8939.5,8982.15,8927.55,388874096.0,17243.08
2017-02-27,8896.7,8951.8,8888.65,195847099.0,10388.83
2017-02-28,8879.6,8914.75,8867.6,302722890.0,13819.57
2017-03-01,8945.8,8960.8,8898.6,212328974.0,9681.99
2017-03-02,8899.75,8992.5,8879.8,225608140.0,10075.19
2017-03-03,8897.55,8907.1,8860.1,208915878.0,9783.57
2017-03-06,8963.45,8967.8,8914.0,180194586.0,8955.06
2017-03-07,8946.9,8977.85,8932.8,178827506.0,8149.28
2017-03-08,8924.3,8957.05,8891.95,183325544.0,9489.36
2017-03-09,8927.0,8945.8,8899.5,176810453.0,8493.21
2017-03-10,8934.55,8975.7,8903.95,157419999.0,7385.28
2017-03-14,9087.0,9122.75,9060.5,278726933.0,14087.57
2017-03-15,9084.8,9106.55,9075.5,248033251.0,9671.51
2017-03-16,9153.7,9158.45,9128.55,215096446.0,9275.05
2017-03-17,9160.05,9218.4,9147.6,295554265.0,13226.29
2017-03-20,9126.85,9167.6,9116.3,342395900.0,9251.16
2017-03-21,9121.5,9147.75,9087.2,255396073.0,10191.6
2017-03-22,9030.45,9072.9,9019.3,239463699.0,10065.92
2017-03-23,9086.3,9099.05,9048.6,197705274.0,8699.36
2017-03-24,9108.0,9133.55,9089.4,210021581.0,8853.03
2017-03-27,9045.2,9094.85,9024.65,209036051.0,8921.57
2017-03-28,9100.8,9110.4,9079.8,188985603.0,8139.28
2017-03-29,9143.8,9153.15,9109.1,250902906.0,11089.43
2017-03-30,9173.75,9183.15,9136.35,333410368.0,15585.42
2017-03-31,9173.75,9191.7,9152.1,196771674.0,10955.05
2017-04-03,9237.85,9245.35,9192.4,143444541.0,8337.06
2017-04-05,9265.15,9273.9,9215.4,190529461.0,11461.96
2017-04-06,9261.95,9267.95,9218.85,191937207.0,10332.6
2017-04-07,9198.3,9250.5,9188.1,195918747.0,10217.13
2017-04-10,9181.45,9225.65,9174.85,139968750.0,8140.08
2017-04-11,9237.0,9242.7,9172.85,206261727.0,9385.2
2017-04-12,9203.45,9246.4,9161.8,166755013.0,8412.97
2017-04-13,9150.8,9202.65,9144.95,171695600.0,8908.17
2017-04-17,9139.3,9160.0,9120.25,132244225.0,6473.27
2017-04-18,9105.15,9217.9,9095.45,179569574.0,8527.5
2017-04-19,9103.5,9120.5,9075.15,179117382.0,8950.27
2017-04-20,9136.4,9143.9,9102.65,175629897.0,8843.5
2017-04-21,9119.4,9183.65,9088.75,159981265.0,8476.63
2017-04-24,9217.95,9225.4,9130.55,172908048.0,9720.75
2017-04-25,9306.6,9309.2,9250.35,173896951.0,10426.02
2017-04-26,9351.85,9367.0,9301.35,191395120.0,10483.32
2017-04-27,9342.15,9367.15,9322.65,215881711.0,12910.38
2017-04-28,9304.05,9342.65,9282.25,167229353.0,8673.32
2017-05-02,9313.8,9352.55,9269.9,166558241.0,9110.59
2017-05-03,9311.95,9346.3,9298.4,156342492.0,7975.14
2017-05-04,9359.9,9365.65,9323.25,277895923.0,12379.74
2017-05-05,9285.3,9377.1,9272.0,239133531.0,10466.68
2017-05-08,9314.05,9338.7,9297.95,179709949.0,8300.22
2017-05-09,9316.85,9338.95,9307.7,136417428.0,7504.66
2017-05-10,9407.3,9414.75,9336.0,157363135.0,8619.06
2017-05-11,9422.4,9450.65,9411.3,176439840.0,9289.89
2017-05-12,9400.9,9437.75,9372.55,159079418.0,9813.47
2017-05-15,9445.4,9449.25,9423.1,145163953.0,7790.97
2017-05-16,9512.25,9517.2,9456.35,171709433.0,9209.89
2017-05-17,9525.75,9532.6,9486.1,211856040.0,10726.23
2017-05-18,9429.45,9489.1,9418.1,199340647.0,10782.46
2017-05-19,9427.9,9505.75,9390.75,259861396.0,11544.77
2017-05-22,9438.25,9498.65,9427.9,202874757.0,9432.97
2017-05-23,9386.15,9448.05,9370.0,231345629.0,11553.27
2017-05-24,9360.55,9431.9,9341.65,218265181.0,11045.95
2017-05-25,9509.75,9523.3,9379.2,298147347.0,16964.26
2017-05-26,9595.1,9604.9,9495.4,225647631.0,11204.36
2017-05-29,9604.9,9637.75,9547.7,242266034.0,12484.61
2017-05-30,9624.55,9635.3,9581.2,199894193.0,9765.4
2017-05-31,9621.25,9649.6,9609.25,427053433.0,19605.94
2017-06-01,9616.1,9634.65,9589.9,181533283.0,9482.61
2017-06-02,9653.5,9673.5,9637.45,167195027.0,8564.3
2017-06-05,9675.1,9687.2,9640.7,131685021.0,7192.24
2017-06-06,9637.15,9709.3,9630.2,150379695.0,8416.55
2017-06-07,9663.9,9678.55,9630.55,165669924.0,8989.36
2017-06-08,9647.25,9688.7,9641.5,160165459.0,8822.63
2017-06-09,9668.25,9676.25,9608.15,163897548.0,9078.71
2017-06-12,9616.4,9647.05,9598.5,145786938.0,7686.89
2017-06-13,9606.9,9654.15,9595.4,133734363.0,7056.83
2017-06-14,9618.15,9627.4,9580.45,187378750.0,10540.68
2017-06-15,9578.05,9621.4,9560.8,176423424.0,9868.08
2017-06-16,9588.05,9615.85,9565.5,219808528.0,11920.62
2017-06-19,9657.55,9673.3,9614.9,146146062.0,8144.36
2017-06-20,9653.5,9676.5,9643.75,164437226.0,8476.67
2017-06-21,9633.6,9650.45,9608.6,148490556.0,8023.4
2017-06-22,9630.0,9698.85,9617.75,204888654.0,10738.45
2017-06-23,9574.95,9647.65,9565.3,180580579.0,9092.74
2017-06-27,9511.4,9615.4,9473.45,209593904.0,11084.51
2017-06-28,9491.25,9522.5,9474.35,177652206.0,9103.73
2017-06-29,9504.1,9575.8,9493.8,267283587.0,13395.85
2017-06-30,9520.9,9535.8,9448.75,185202600.0,8783.59
2017-07-03,9615.0,9624.0,9543.55,188690599.0,8720.76
2017-07-04,9613.3,9650.65,9595.5,149313755.0,7774.69
2017-07-05,9637.6,9643.65,9607.35,134849476.0,7311.1
2017-07-06,9674.55,9700.7,9639.95,152001940.0,7539.21
2017-07-07,9665.8,9684.25,9642.65,146232151.0,8514.53
2017-07-10,9771.05,9782.15,9646.45,40142973.0,1920.78
2017-07-11,9786.05,9830.05,9778.85,185322358.0,9908.41
2017-07-12,9816.1,9824.95,9787.7,150045594.0,7966.44
2017-07-13,9891.7,9897.25,9853.45,186866752.0,10244.56
2017-07-14,9886.35,9913.3,9845.45,164456602.0,9187.71
2017-07-17,9915.95,9928.2,9894.7,168596771.0,8310.48
2017-07-18,9827.15,9885.35,9792.05,303007860.0,13184.22
2017-07-19,9899.6,9905.05,9851.65,206376192.0,10935.6
2017-07-20,9873.3,9922.55,9863.45,166083004.0,8942.56
2017-07-21,9915.25,9924.7,9838.0,193286125.0,11860.28
2017-07-24,9966.4,9982.05,9919.6,179905535.0,10837.2
2017-07-25,9964.55,10011.3,9949.1,191206247.0,10491.32
2017-07-26,10020.65,10025.95,9965.95,203697844.0,11403.3
2017-07-27,10020.55,10114.85,10005.5,296782048.0,18601.99
2017-07-28,10014.5,10026.05,9944.5,197491415.0,11996.8
2017-07-31,10077.1,10085.9,10016.95,245096535.0,13131.89
2017-08-01,10114.65,10128.6,10065.75,190000516.0,11515.29
2017-08-02,10081.5,10137.85,10054.2,166463276.0,9165.92
2017-08-03,10013.65,10081.15,9998.25,198665837.0,10714.1
2017-08-04,10066.4,10075.25,9988.35,184082134.0,10397.88
2017-08-07,10057.4,10088.1,10046.35,141566282.0,7827.95
2017-08-08,9978.55,10083.8,9947.0,209645343.0,10780.41
2017-08-09,9908.05,9969.8,9893.05,174395293.0,8831.72
2017-08-10,9820.25,9892.65,9776.2,242820594.0,12040.13
2017-08-11,9710.8,9771.65,9685.55,294732998.0,13435.56
2017-08-14,9794.15,9818.3,9752.1,201613585.0,9486.82
2017-08-16,9897.3,9903.95,9773.85,226269013.0,10815.38
2017-08-17,9904.15,9947.8,9883.75,203652311.0,9927.47
2017-08-18,9837.4,9865.95,9783.65,253931517.0,15636.16
2017-08-21,9754.35,9884.35,9740.1,211627775.0,11764.0
2017-08-22,9765.55,9828.45,9752.6,189267122.0,9850.89
2017-08-23,9852.5,9857.9,9786.75,173815509.0,9961.13
2017-08-24,9857.05,9881.5,9848.85,190398702.0,10392.63
2017-08-28,9912.8,9925.75,9882.0,164493772.0,9900.06
2017-08-29,9796.05,9887.35,9783.75,178668444.0,8469.09
2017-08-30,9884.4,9909.45,9850.8,162704136.0,8008.72
2017-08-31,9917.9,9925.1,9856.95,337782004.0,14619.43
2017-09-01,9974.4,9983.45,9909.85,162730656.0,9314.82
2017-09-04,9912.85,9988.4,9861.0,153369495.0,8069.64
2017-09-05,9952.2,9963.1,9901.05,143522342.0,7566.62
2017-09-06,9916.2,9931.55,9882.55,153767846.0,8926.98
2017-09-07,9929.9,9964.85,9917.2,194626599.0,9455.48
2017-09-08,9934.8,9963.6,9913.3,168698771.0,8792.49
2017-09-11,10006.05,10028.65,9968.8,178409875.0,9545.94
2017-09-12,10093.05,10097.55,10028.05,188248293.0,9894.2
2017-09-13,10079.3,10131.95,10063.15,221608053.0,10682.41
2017-09-14,10086.6,10126.5,10070.35,232637517.0,11047.46
2017-09-15,10085.4,10115.15,10043.65,274799134.0,13650.9
2017-09-18,10153.1,10171.7,10131.3,160852680.0,8106.66
2017-09-19,10147.55,10178.95,10129.95,193345992.0,8796.21
2017-09-20,10141.15,10171.05,10134.2,205605243.0,10105.71
2017-09-21,10121.9,10158.9,10058.6,197710666.0,11114.28
2017-09-22,9964.4,10095.05,9952.8,233621596.0,11941.88
2017-09-25,9872.6,9960.5,9816.05,228206970.0,11258.68
2017-09-26,9871.5,9891.35,9813.0,196792799.0,9754.02
2017-09-27,9735.75,9921.05,9714.4,206305991.0,10127.39
2017-09-28,9768.95,9789.2,9687.55,396874518.0,18962.4
2017-09-29,9788.6,9854.0,9775.35,202350211.0,11087.11
2017-10-03,9859.5,9895.4,9831.05,167833406.0,9698.55
2017-10-04,9914.9,9938.3,9850.65,160993982.0,8790.29
2017-10-05,9888.7,9945.95,9881.85,152362417.0,7823.55
2017-10-06,9979.7,9989.35,9906.6,201858899.0,9986.18
2017-10-09,9988.75,10015.75,9959.45,148395842.0,7425.19
2017-10-10,10016.95,10034.0,10002.3,153246570.0,8055.5
2017-10-11,9984.8,10067.25,9955.8,195593061.0,10227.9
2017-10-12,10096.4,10104.45,9977.1,207106672.0,10579.8
2017-10-13,10167.45,10191.9,10120.1,237230047.0,12379.8
2017-10-16,10230.85,10242.95,10175.1,209327364.0,11774.68
2017-10-17,10234.45,10251.85,10212.6,201782377.0,10422.81
2017-10-18,10210.85,10236.45,10175.75,262111790.0,13177.83
2017-10-19,10146.55,10211.95,10123.35,31086379.0,1685.16
2017-10-23,10184.85,10224.15,10124.5,224799211.0,12144.31
2017-10-24,10207.7,10237.75,10182.4,223914325.0,11539.73
2017-10-25,10295.35,10340.55,10240.9,612620774.0,25922.51
2017-10-26,10343.8,10355.65,10271.85,443036008.0,23135.46
2017-10-27,10323.05,10366.15,10311.3,322411410.0,15149.9
2017-10-30,10363.65,10384.5,10344.3,244193178.0,12558.7
2017-10-31,10335.3,10367.7,10323.95,239809700.0,12830.06
2017-11-01,10440.5,10451.65,10383.05,268270466.0,14206.21
2017-11-02,10423.8,10453.0,10412.55,207735021.0,10779.63
2017-11-03,10452.5,10461.7,10403.6,206101238.0,10070.83
2017-11-06,10451.8,10490.45,10413.75,199559409.0,10231.76
2017-11-07,10350.15,10485.75,10340.8,295830692.0,16182.46
2017-11-08,10303.15,10384.25,10285.5,282950322.0,14789.39
2017-11-09,10308.95,10368.45,10266.95,247606613.0,12697.28
2017-11-10,10321.75,10344.95,10254.1,287962940.0,14682.6
2017-11-13,10224.95,10334.15,10216.25,216799588.0,11783.34
2017-11-14,10186.6,10248.0,10175.55,314413476.0,15398.97
2017-11-15,10118.05,10175.45,10094.0,213836202.0,11609.18
2017-11-16,10214.75,10232.25,10139.2,188180035.0,9995.55
2017-11-17,10283.6,10343.6,10268.05,209592893.0,11023.35
2017-11-20,10298.75,10309.85,10261.5,151751415.0,8502.63
2017-11-21,10326.9,10358.7,10315.05,191859084.0,10443.99
2017-11-22,10342.3,10368.7,10309.55,162504058.0,9136.04
2017-11-23,10348.75,10374.3,10307.3,157651842.0,8789.42
2017-11-24,10389.7,10404.5,10362.25,133177324.0,8197.66
2017-11-27,10399.55,10407.15,10340.2,146276512.0,7551.71
2017-11-28,10370.25,10409.55,10355.2,202050866.0,9979.25
2017-11-29,10361.3,10392.95,10345.9,157192930.0,8852.8
2017-11-30,10226.55,10332.7,10211.25,353105240.0,19005.56
2017-12-01,10121.8,10272.7,10108.55,147765528.0,8518.58
2017-12-04,10127.75,10179.2,10095.7,153240126.0,8458.66
2017-12-05,10118.25,10147.95,10069.1,160253042.0,8749.09
2017-12-06,10044.1,10104.2,10033.35,171208366.0,9598.82
2017-12-07,10166.7,10182.65,10061.9,171339022.0,9910.28
2017-12-08,10265.65,10270.85,10195.25,206234019.0,11468.15
2017-12-11,10322.25,10329.2,10282.05,152034656.0,8453.76
2017-12-12,10240.15,10326.1,10230.2,180546894.0,10380.24
2017-12-13,10192.95,10296.55,10169.85,187191964.0,10070.44
2017-12-14,10252.1,10276.1,10141.55,159103960.0,9549.23
2017-12-15,10333.25,10373.1,10319.65,262974703.0,15106.77
2017-12-18,10388.75,10443.55,10074.8,237506982.0,12921.61
2017-12-19,10463.2,10472.2,10406.0,174340665.0,10982.95
2017-12-20,10444.2,10494.45,10437.15,180597460.0,11303.0
2017-12-21,10440.3,10473.95,10426.9,156646972.0,9411.2
2017-12-22,10493.0,10501.1,10448.25,143119167.0,8755.32
2017-12-26,10531.5,10545.45,10477.95,160417384.0,9043.77
2017-12-27,10490.75,10552.4,10469.25,170307122.0,9077.6
2017-12-28,10477.9,10534.55,10460.45,281309989.0,14551.58
2017-12-29,10530.7,10538.7,10488.65,156736221.0,8943.1
2018-01-01,10435.55,10537.85,10423.1,134532090.0,7546.56
2018-01-02,10442.2,10495.2,10404.65,158092430.0,8665.47
2018-01-03,10443.2,10503.6,10429.55,172516859.0,9541.6
2018-01-04,10504.8,10513.0,10441.45,180257392.0,9561.95
2018-01-05,10558.85,10566.1,10520.1,186469717.0,10306.22
2018-01-08,10623.6,10631.2,10588.55,174181231.0,9907.27
2018-01-09,10637.0,10659.15,10603.6,211291563.0,10733.37
2018-01-10,10632.2,10655.5,10592.7,181900014.0,9720.65
2018-01-11,10651.2,10664.6,10612.35,158630055.0,9635.01
2018-01-12,10681.25,10690.4,10597.1,180592153.0,11005.12
2018-01-15,10741.55,10782.65,10713.8,181262074.0,11333.11
2018-01-16,10700.45,10762.35,10687.85,217468081.0,12709.44
2018-01-17,10788.55,10803.0,10666.75,260488465.0,14334.26
2018-01-18,10817.0,10887.5,10782.4,321609375.0,17930.3
2018-01-19,10894.7,10906.85,10793.9,214011963.0,11792.26
2018-01-22,10966.2,10975.1,10881.4,238815813.0,14469.06
2018-01-23,11083.7,11092.9,10994.55,293445774.0,16423.91
2018-01-24,11086.0,11110.1,11046.15,292197072.0,16915.14
2018-01-25,11069.65,11095.6,11009.2,340469462.0,19939.54
2018-01-29,11130.4,11171.55,11075.95,249220726.0,16118.36
2018-01-30,11049.65,11121.1,11033.9,234969503.0,13232.19
2018-01-31,11027.7,11058.5,10979.3,253462573.0,14459.69
2018-02-01,11016.9,11117.35,10878.8,315743486.0,17719.4
2018-02-02,10760.6,10954.95,10736.1,291431992.0,16542.51
2018-02-05,10666.55,10702.75,10586.8,247479157.0,13980.63
2018-02-06,10498.25,10594.15,10276.3,274656443.0,15606.34
2018-02-07,10476.7,10614.0,10446.4,258095424.0,13971.66
2018-02-08,10576.85,10637.8,10479.55,239407938.0,12569.23
2018-02-09,10454.95,10480.2,10398.2,197502912.0,10602.15
2018-02-12,10539.75,10555.5,10485.4,224114801.0,11133.78
2018-02-14,10500.9,10590.55,10456.65,236329440.0,12188.94
2018-02-15,10545.5,10618.1,10511.05,217090245.0,11035.38
2018-02-16,10452.3,10612.9,10434.05,190043189.0,10026.71
2018-02-19,10378.4,10489.35,10302.75,193087737.0,9871.36
2018-02-20,10360.4,10429.35,10347.65,193464871.0,9619.95
2018-02-21,10397.45,10426.1,10349.6,241331542.0,12996.36
2018-02-22,10382.7,10397.55,10340.65,323259078.0,17711.46
2018-02-23,10491.05,10499.1,10396.65,217134363.0,12704.32
2018-02-26,10582.6,10592.95,10520.2,177238616.0,10274.89
2018-02-27,10554.3,10631.65,10537.25,193250158.0,10276.42
2018-02-28,10492.85,10535.5,10461.55,294794221.0,16299.11
2018-03-01,10458.35,10525.5,10447.15,181378504.0,10179.48
2018-03-05,10358.85,10428.7,10323.9,199975720.0,10673.92
2018-03-06,10249.25,10441.35,10215.9,229782297.0,12143.95
2018-03-07,10154.2,10243.35,10141.55,257200599.0,12128.88
2018-03-08,10242.65,10270.35,10146.4,233377712.0,11479.51
2018-03-09,10226.85,10296.7,10211.9,192333334.0,9874.81
2018-03-12,10421.4,10433.65,10295.45,223135459.0,10968.95
2018-03-13,10426.85,10478.6,10377.85,274852794.0,23965.25
2018-03-14,10410.9,10420.35,10336.3,186991169.0,9564.68
2018-03-15,10360.15,10420.0,10346.2,179308593.0,8588.01
2018-03-16,10195.15,10346.3,10180.25,338702439.0,18811.97
2018-03-19,10094.25,10224.55,10075.3,216670033.0,11111.43
2018-03-20,10124.35,10155.65,10049.1,209327593.0,10947.12
2018-03-21,10155.25,10227.3,10132.95,211060429.0,11269.73
2018-03-22,10114.75,10207.85,10105.4,237632983.0,11558.88
2018-03-23,9998.05,10027.7,9951.9,294515154.0,14435.17
2018-03-26,10130.65,10143.5,9958.55,270665332.0,12695.47
2018-03-27,10184.15,10207.9,10139.65,232713976.0,11175.79
2018-03-28,10113.7,10158.35,10096.9,354977198.0,18807.48
2018-04-02,10211.8,10220.1,10127.75,,
2018-04-03,10245.0,10255.35,10171.05,211652029.0,10167.12
2018-04-04,10128.4,10279.85,10111.3,238182921.0,11861.79
2018-04-05,10325.15,10331.8,10227.45,244116235.0,11674.92
2018-04-06,10331.6,10350.45,10290.85,206355691.0,10131.74
2018-04-09,10379.35,10397.7,10328.5,228512954.0,10714.13
2018-04-10,10402.25,10424.85,10381.5,259523888.0,11905.12
2018-04-11,10417.15,10428.15,10355.6,258077363.0,11790.58
2018-04-12,10458.65,10469.9,10395.25,246027888.0,12249.66
2018-04-13,10480.6,10519.9,10451.45,219724716.0,12354.55
2018-04-16,10528.35,10540.15,10396.35,200950876.0,11242.05
2018-04-17,10548.7,10560.45,10495.65,212449535.0,10501.71
2018-04-18,10526.2,10594.2,10509.7,211823044.0,9888.65
2018-04-19,10565.3,10572.2,10546.2,270740891.0,12559.11
2018-04-20,10564.05,10582.35,10527.45,252227268.0,15372.66
2018-04-23,10584.7,10638.35,10514.95,200203196.0,13642.67
2018-04-24,10614.35,10636.8,10569.0,225972673.0,12281.53
2018-04-25,10570.55,10612.6,10536.45,195129613.0,11125.11
2018-04-26,10617.8,10628.4,10559.65,345536167.0,19200.41
2018-04-27,10692.3,10719.8,10647.55,306671172.0,16886.89
2018-04-30,10739.35,10759.0,10704.6,179163468.0,10412.57
2018-05-02,10718.05,10784.65,10689.8,236757172.0,14820.58
2018-05-03,10679.65,10720.6,10647.45,190869804.0,11018.21
2018-05-04,10618.25,10700.45,10601.6,192296041.0,9721.56
2018-05-07,10715.5,10725.65,10635.65,173620240.0,9239.44
2018-05-08,10717.8,10758.55,10689.4,278118616.0,12783.49
2018-05-09,10741.7,10766.25,10689.85,222115640.0,10390.92
2018-05-10,10716.55,10785.55,10705.0,197988475.0,10526.38
2018-05-11,10806.5,10812.05,10724.45,209392114.0,10432.43
2018-05-14,10806.6,10834.85,10774.75,176697512.0,9075.44
2018-05-15,10801.85,10929.2,10781.4,262202312.0,13582.7
2018-05-16,10741.1,10790.45,10699.7,238221884.0,11359.48
2018-05-17,10682.7,10777.25,10664.5,220738923.0,12506.3
2018-05-18,10596.4,10674.95,10589.1,229908939.0,13908.47
2018-05-21,10516.7,10621.7,10505.8,197294184.0,11346.13
2018-05-22,10536.7,10558.6,10490.55,249236637.0,12017.36
2018-05-23,10430.35,10533.55,10417.8,299919120.0,13456.6
2018-05-24,10513.85,10535.15,10419.8,306792497.0,12914.16
2018-05-25,10605.15,10628.05,10524.0,268914888.0,12431.16
2018-05-28,10688.65,10709.8,10640.55,239786001.0,11764.35
2018-05-29,10633.3,10717.25,10616.1,232761575.0,11817.39
2018-05-30,10614.35,10648.7,10558.45,246124259.0,12224.76
2018-05-31,10736.15,10763.8,10620.4,629198569.0,29479.77
2018-06-01,10696.2,10764.75,10681.5,227355567.0,12965.01
2018-06-04,10628.5,10770.3,10618.35,210148313.0,14120.49
2018-06-05,10593.15,10633.15,10550.9,172898027.0,10027.54
2018-06-06,10684.65,10698.35,10587.5,195761429.0,9920.75
2018-06-07,10768.35,10818.0,10722.6,227663151.0,11315.24
2018-06-08,10767.65,10779.45,10709.05,215942528.0,12360.88
2018-06-11,10786.95,10850.55,10777.05,217849903.0,11384.97
2018-06-12,10842.85,10856.55,10789.4,204419184.0,11989.07
2018-06-13,10856.7,10893.25,10842.65,220003032.0,12982.8
2018-06-14,10808.05,10833.7,10773.55,190031664.0,11659.79
2018-06-15,10817.7,10834.0,10755.4,314764425.0,19271.43
2018-06-18,10799.85,10830.2,10787.35,202727202.0,11182.48
2018-06-19,10710.45,10789.45,10701.2,231382790.0,12290.16
2018-06-20,10772.05,10781.8,10724.05,199467082.0,10858.35
2018-06-21,10741.1,10809.6,10725.9,230507383.0,12211.18
2018-06-22,10821.85,10837.0,10710.45,236898415.0,13520.01
2018-06-25,10762.45,10831.05,10753.05,236693278.0,12012.41
2018-06-26,10769.15,10805.25,10732.55,226846382.0,12113.53
2018-06-27,10671.4,10785.5,10652.4,253620792.0,13837.03
2018-06-28,10589.1,10674.2,10557.7,363157327.0,20187.98
2018-06-29,10714.3,10723.05,10612.35,250327878.0,14440.17
2018-07-02,10657.3,10736.15,10604.65,304536687.0,13591.3
2018-07-03,10699.9,10713.3,10630.25,208371545.0,10896.89
2018-07-04,10769.9,10777.15,10677.75,179268271.0,10388.69
2018-07-05,10749.75,10786.05,10726.25,227267176.0,13676.58
2018-07-06,10772.65,10816.35,10735.05,256547706.0,14006.48
2018-07-09,10852.9,10860.35,10807.15,189331016.0,10843.92
2018-07-10,10947.25,10956.9,10876.65,203061980.0,12834.85
2018-07-11,10948.3,10976.65,10923.0,229211999.0,15944.45
2018-07-12,11023.2,11078.3,10999.65,256034815.0,15787.28
2018-07-13,11018.9,11071.35,10999.75,241670818.0,14744.56
2018-07-16,10936.85,11019.5,10926.25,216971413.0,13709.57
2018-07-17,11008.05,11018.5,10925.6,217107580.0,12649.4
2018-07-18,10980.45,11076.2,10956.3,232502459.0,13320.2
2018-07-19,10957.1,11006.5,10935.45,222056399.0,12199.98
2018-07-20,11010.2,11030.25,10946.2,193144113.0,14105.94
2018-07-23,11084.75,11093.4,11010.95,236153085.0,14932.51
2018-07-24,11134.3,11143.4,11092.5,212247395.0,13931.15
2018-07-25,11132.0,11157.15,11113.25,212333169.0,12528.8
2018-07-26,11167.3,11185.85,11125.7,376657398.0,21595.33
2018-07-27,11278.35,11283.4,11210.25,324343457.0,15203.09
2018-07-30,11319.55,11328.1,11261.45,287435926.0,14716.66
2018-07-31,11356.5,11366.0,11267.75,264430889.0,15297.4
2018-08-01,11346.2,11390.55,11313.55,278012697.0,14436.12
2018-08-02,11244.7,11328.9,11234.95,216533127.0,12267.66
2018-08-03,11360.8,11368.0,11294.55,225146360.0,12984.66
2018-08-06,11387.1,11427.65,11370.6,210002582.0,11321.55
2018-08-07,11389.45,11428.95,11359.7,233409612.0,12457.71
2018-08-08,11450.0,11459.95,11379.3,217047641.0,12422.62
2018-08-09,11470.7,11495.2,11454.1,311521403.0,15842.76
2018-08-10,11429.5,11478.75,11419.65,336424182.0,15738.26
2018-08-13,11355.75,11406.3,11340.3,254466760.0,12899.22
2018-08-14,11435.1,11452.45,11370.8,239841680.0,13935.35
2018-08-16,11385.05,11449.85,11366.25,299610298.0,17081.62
2018-08-17,11470.75,11486.45,11431.8,241985503.0,13275.31
2018-08-20,11551.75,11565.3,11499.65,239843358.0,14119.93
2018-08-21,11570.9,11581.75,11539.6,231063669.0,13528.83
2018-08-23,11582.75,11620.7,11546.7,256163842.0,16117.77
2018-08-24,11557.1,11604.6,11532.0,225604574.0,13019.55
2018-08-27,11691.95,11700.95,11595.6,205689327.0,11707.5
2018-08-28,11738.5,11760.2,11710.5,249420312.0,13946.7
2018-08-29,11691.9,11753.2,11678.85,259351550.0,14324.65
2018-08-30,11676.8,11698.8,11639.7,323450305.0,18275.54
2018-08-31,11680.5,11727.65,11640.1,357230312.0,20755.73
2018-09-03,11582.35,11751.8,11567.4,241726864.0,16139.58
2018-09-04,11520.3,11602.55,11496.85,262701030.0,16254.78
2018-09-05,11476.95,11542.65,11393.85,253689858.0,15078.23
2018-09-06,11536.9,11562.25,11436.05,255558129.0,15161.0
2018-09-07,11589.1,11603.0,11484.4,305029077.0,16441.02
2018-09-10,11438.1,11573.0,11427.3,295597988.0,16513.89
2018-09-11,11287.5,11479.4,11274.0,318093125.0,18745.54
2018-09-12,11369.9,11380.75,11250.2,276509748.0,15567.9
2018-09-14,11515.2,11523.25,11430.55,285218296.0,16423.36
2018-09-17,11377.75,11464.95,11366.9,207620518.0,11294.84
2018-09-18,11278.9,11411.45,11268.95,248298794.0,13814.11
2018-09-19,11234.35,11332.05,11210.9,258424384.0,15116.69
2018-09-21,11143.1,11346.8,10866.45,741153209.0,35131.19
2018-09-24,10967.4,11170.15,10943.6,398815949.0,23023.34
2018-09-25,11067.45,11080.6,10882.85,417548830.0,22878.57
2018-09-26,11053.8,11145.55,10993.05,351041146.0,17803.68
2018-09-27,10977.55,11089.45,10953.35,418210067.0,22582.86
2018-09-28,10930.45,11034.1,10850.3,492894147.0,23227.86
2018-10-01,11008.3,11035.65,10821.55,398987274.0,20391.72
2018-10-03,10858.25,10989.05,10843.75,398756507.0,21225.59
2018-10-04,10599.25,10754.7,10547.25,438202008.0,23711.57
2018-10-05,10316.45,10540.65,10261.9,625153832.0,25254.21
2018-10-08,10348.05,10398.35,10198.4,470279031.0,22130.94
2018-10-09,10301.05,10397.6,10279.35,443795275.0,18285.41
2018-10-10,10460.1,10482.35,10318.25,373844130.0,19592.59
2018-10-11,10234.65,10335.95,10138.6,498509417.0,21907.13
2018-10-12,10472.5,10492.45,10322.15,354056762.0,18606.04
2018-10-15,10512.5,10526.3,10410.15,267517728.0,14372.15
2018-10-16,10584.75,10604.9,10525.3,273444095.0,15453.03
2018-10-17,10453.05,10710.15,10436.45,293586908.0,17173.14
2018-10-19,10303.55,10380.1,10249.6,368552204.0,20505.66
