Date,Close,High,Low,Shares_Traded,Turnover,log_return,range_volatility
2022-12-12,18497.15,18521.55,18345.7,1.93883468E8,16688.2,2.9734752494251067E-5,9.100596013670857E-5
2022-12-13,18608.0,18617.25,18490.2,1.87585567E8,16536.17,0.005974929613628151,4.6891108800092134E-5
2022-12-14,18660.3,18696.1,18632.9,2.08030337E8,16626.0,0.002806676684070734,1.1465744666170693E-5
2022-12-15,18414.9,18652.9,18387.7,1.83127544E8,15618.55,-0.013238152933783446,2.0505286749514863E-4
2022-12-16,18269.0,18440.95,18255.15,2.77650193E8,23292.95,-0.007954485172163248,1.0254606784716225E-4
2022-12-19,18420.45,18431.65,18244.55,1.54847475E8,14455.23,0.00825582614174796,1.0409897098927379E-4
2022-12-20,18385.3,18404.9,18202.65,1.69041783E8,15038.56,-0.0019100282258184755,1.220968785096774E-4
2022-12-21,18199.1,18473.35,18162.75,1.87594274E8,17223.44,-0.01017928995978198,2.875181288871658E-4
2022-12-22,18127.35,18318.75,18068.6,1.9569965E8,16725.23,-0.003950294801933504,1.890487600050032E-4
2022-12-23,17806.8,18050.45,17779.5,2.21454773E8,18486.94,-0.01784144069070276,2.2875071231122785E-4
2022-12-26,18014.6,18084.1,17774.25,1.76652342E8,13708.21,0.011602133416483444,2.986785313819978E-4
2022-12-27,18132.3,18149.25,17967.45,2.14257094E8,13000.64,0.006512338041518727,1.013535492752395E-4
2022-12-28,18122.5,18173.1,18068.35,1.93873167E8,13997.59,-5.406180830502604E-4,3.3416375534153063E-5
2022-12-29,18191.0,18229.7,17992.8,2.81052828E8,18466.05,0.0037727060871833766,1.7109828442686274E-4
2022-12-30,18105.3,18265.25,18080.3,1.92005563E8,14475.22,-0.004722253191470682,1.0357946642618933E-4
2023-01-02,18197.45,18215.15,18086.5,2.56073979E8,11793.06,0.005076761287723933,5.0237784454231025E-5
2023-01-03,18232.55,18251.95,18149.8,2.08699772E8,13680.91,0.0019269838518420508,3.149883473548606E-5
2023-01-04,18042.95,18243.0,18020.6,2.35162202E8,16687.71,-0.010453431463642316,1.504522253581732E-4
2023-01-05,17992.15,18120.3,17892.6,2.69949738E8,22108.53,-0.00281947510358644,1.5991214070646908E-4
2023-01-06,17859.45,18047.4,17795.55,2.38220578E8,17495.25,-0.007402771759558915,1.9749254377162166E-4
2023-01-09,18101.2,18141.4,17936.15,2.57237669E8,19916.16,0.013445454515296811,1.294677556629267E-4
2023-01-10,17914.15,18127.6,17856.0,2.83277918E8,20570.3,-0.010387331059448432,2.2789080198791606E-4
2023-01-11,17895.7,17976.35,17824.35,2.59853294E8,20204.33,-0.0010304428324909225,7.210565888274124E-5
2023-01-12,17858.2,17945.8,17761.65,2.2776906E8,19762.43,-0.002097674030007273,1.0638820092363919E-4
2023-01-13,17956.6,17999.35,17774.25,2.56700729E8,21341.7,0.005494948881159234,1.583788378094032E-4
2023-01-16,17894.85,18049.65,17853.65,2.06195816E8,16728.37,-0.00344477342271146,1.1920981849879807E-4
2023-01-17,18053.3,18072.05,17886.95,2.19055125E8,17461.09,0.008815531599927283,1.0599009688186277E-4
2023-01-18,18165.35,18183.75,18032.45,2.55840928E8,20500.07,0.006187439757166874,6.981313503660979E-5
2023-01-19,18107.85,18155.2,18063.75,2.37833991E8,18413.13,-0.00317038740242059,2.5501019605750856E-5
2023-01-20,18027.65,18145.45,18016.2,2.37225269E8,19519.96,-0.004438855512424057,5.110087266495261E-5
2023-01-23,18118.55,18162.6,18063.45,2.02460434E8,17060.12,0.005029584942406578,2.996440324133888E-5
2023-01-24,18118.3,18201.25,18078.65,2.16910302E8,19705.91,-1.3798108831454769E-5,4.5678525383709864E-5
2023-01-25,17891.95,18100.6,17846.15,2.57227052E8,20890.56,-0.012571586207360697,2.0042880935115275E-4
2023-01-27,17604.35,17884.75,17493.55,4.76342611E8,40104.83,-0.016204860425410094,4.89124217216925E-4
2023-01-30,17648.95,17709.15,17405.55,4.32434028E8,38159.88,0.0025302609284759267,2.9902482488949547E-4
2023-01-31,17662.15,17735.7,17537.55,3.98338541E8,35023.7,7.476402952535127E-4,1.2623108891295583E-4
2023-02-01,17616.3,17972.2,17353.4,5.12870802E8,38486.19,-0.0025993220119003902,0.0012276381057168759
2023-02-02,17610.4,17653.9,17445.95,4.90113567E8,37639.96,-3.3497319108321866E-4,1.40403353965316E-4
2023-02-03,17854.05,17870.3,17584.2,4.24123037E8,34503.67,0.013740736629151006,2.604784689785792E-4
2023-02-06,17764.6,17823.7,17698.35,2.8254479E8,21864.88,-0.005022660210145283,4.98099643377879E-5
2023-02-07,17721.5,17811.15,17652.55,3.54395693E8,23611.08,-0.00242912132880731,8.000259222616107E-5
2023-02-08,17871.7,17898.7,17744.15,2.90994265E8,23733.4,0.008439864444755188,7.520705937821682E-5
2023-02-09,17893.45,17916.9,17779.8,2.60854055E8,21529.97,0.0012162679413476782,5.900421447781024E-5
2023-02-10,17856.5,17876.95,17801.0,2.31991834E8,17063.99,-0.0020671364943135387,1.812663019513517E-5
2023-02-13,17770.9,17880.7,17719.75,2.31276483E8,17406.31,-0.004805299556804492,8.175924946100619E-5
2023-02-14,17929.85,17954.55,17800.05,2.44512944E8,20579.8,0.008904633672618059,7.468932205764289E-5
2023-02-15,18015.85,18034.1,17853.8,2.292738E8,21457.34,0.004785004275328774,1.0096309620542462E-4
2023-02-16,18035.85,18134.75,18000.65,2.30246175E8,18891.55,0.0011095178342057001,5.5087847286896415E-5
2023-02-17,17944.2,18034.25,17884.6,2.08053929E8,16998.33,-0.0050945008816343056,6.943422818065266E-5
2023-02-20,17844.6,18004.35,17818.4,1.74563233E8,14729.07,-0.005566001494152447,1.0778102605662298E-4
2023-02-21,17826.7,17924.9,17800.3,1.98248205E8,15593.09,-0.0010036080267580851,4.865755255108057E-5
2023-02-22,17554.3,17772.5,17529.45,2.04021979E8,17162.09,-0.01539839927597453,1.896127668892304E-4
2023-02-23,17511.25,17620.05,17455.4,2.40807918E8,19313.68,-0.0024554026176142147,8.814208881137168E-5
2023-02-24,17465.8,17599.75,17421.8,2.09406363E8,16100.18,-0.0025988484209401182,1.032744104507502E-4
2023-02-27,17392.7,17451.6,17299.0,2.46448847E8,16638.41,-0.0041941051482731325,7.713474121184986E-5
2023-02-28,17303.95,17440.45,17255.2,4.20881259E8,32959.77,-0.0051157788177069495,1.1403406930463108E-4
2023-03-01,17450.9,17467.75,17345.25,2.72881409E8,19784.53,0.008456424108409272,4.9528235212577596E-5
2023-03-02,17321.9,17445.8,17306.0,3.10669094E8,22068.68,-0.007419626362913088,6.47328027700397E-5
2023-03-03,17594.35,17644.75,17427.7,3.56169518E8,24143.96,0.015606230891244488,1.5319988914581315E-4
2023-03-06,17711.45,17799.95,17671.95,3.62801096E8,26959.41,0.006633495312281151,5.2085255367243356E-5
2023-03-08,17754.4,17766.5,17602.25,2.67041402E8,23155.56,0.0024220494360940436,8.626558450974039E-5
2023-03-09,17589.6,17772.35,17573.6,2.62352056E8,21964.17,-0.00932555422876939,1.2647482959209737E-4
2023-03-10,17412.9,17451.5,17324.35,2.3592757E8,19794.73,-0.010096507452669731,5.347380438965394E-5
2023-03-13,17154.3,17529.9,17113.45,2.54914657E8,22860.67,-0.014962439797248966,5.780798114415546E-4
2023-03-14,17043.3,17224.65,16987.1,2.906042E8,26057.6,-0.006491706424752578,1.928561268317307E-4
2023-03-15,16972.15,17211.35,16938.9,2.4818897E8,22659.09,-0.004183399235659102,2.546034414675067E-4
2023-03-16,16985.6,17062.45,16850.15,3.49820607E8,24198.71,7.92160888359323E-4,1.567650162401795E-4
2023-03-17,17100.05,17145.8,16958.15,4.08121255E8,30478.42,0.006715461205305623,1.2110345367264846E-4
2023-03-20,16988.4,17066.6,16828.35,2.41777405E8,21454.09,-0.006550629274632628,1.9763784968786493E-4
2023-03-21,17107.5,17127.7,17016.0,2.46737873E8,22039.11,0.0069862056382009536,4.281030012559275E-5
2023-03-22,17151.9,17207.25,17107.85,1.85700457E8,15712.0,0.0025919908029994904,3.356329976969084E-5
2023-03-23,17076.9,17205.4,17045.3,2.19171517E8,19676.97,-0.004382281589036814,8.739972732112429E-5
2023-03-24,16945.05,17109.45,16917.35,2.28038299E8,19019.88,-0.007750917280890061,1.27491647198877E-4
2023-03-27,16985.7,17091.0,16918.55,2.1841867E8,18466.56,0.0023960578205877384,1.0284710273671825E-4
2023-03-28,16951.7,17061.75,16913.75,2.38840919E8,20942.5,-0.0020036898156717883,7.590269612025563E-5
2023-03-29,17080.7,17126.15,16940.6,3.45911087E8,27261.74,0.007581047344671876,1.1866676172357395E-4
2023-03-31,17359.75,17381.6,17204.65,2.63889033E8,24970.98,0.016205137079674727,1.0470363303298689E-4
2023-04-03,17398.05,17428.05,17312.75,2.30170687E8,20359.58,0.0022038227679195624,4.405976384150408E-5
2023-04-05,17557.05,17570.55,17402.7,2.48345193E8,23911.75,0.009097447675193594,9.213769998812144E-5
2023-04-06,17599.15,17638.7,17502.85,2.42708337E8,23543.21,0.002395026773333662,5.977805460253691E-5
2023-04-10,17624.05,17694.1,17597.95,2.54819382E8,21092.06,0.0014138411131193697,2.9689777696376623E-5
2023-04-11,17722.3,17748.75,17655.15,3.04263454E8,25841.64,0.0055592870573658824,2.7958347705433177E-5
2023-04-12,17812.4,17825.75,17717.25,2.32816318E8,22851.93,0.005071110384239979,3.727468676741081E-5
2023-04-13,17828.0,17842.15,17729.65,2.85764798E8,26460.2,8.754111062864357E-4,4.0008866589754004E-5
2023-04-17,17706.85,17863.0,17574.05,3.57401212E8,35118.57,-0.0068186847221795,2.659558309522532E-4
2023-04-18,17660.15,17766.6,17610.2,2.5885669E8,23032.99,-0.002640881451153317,7.818115011346229E-5
2023-04-19,17618.75,17666.15,17579.85,2.81463379E8,21562.08,-0.0023470130306909674,2.398079876813949E-5
2023-04-20,17624.45,17684.45,17584.35,2.15103396E8,19457.45,3.2346665738081727E-4,3.222174912483685E-5
2023-04-21,17624.05,17663.2,17553.95,2.30156645E8,19091.44,-2.269600124935328E-5,3.8494373396261055E-5
2023-04-24,17743.4,17754.5,17612.5,2.55740393E8,23142.94,0.006749169252810326,6.448295075522705E-5
2023-04-25,17769.25,17807.45,17716.85,2.97445999E8,28819.53,0.0014558195215261978,2.601759876877626E-5
2023-04-26,17813.6,17827.75,17711.2,2.33008677E8,21295.14,0.0024927751973571103,4.302079941066365E-5
2023-04-27,17915.05,17931.6,17797.9,2.4143466E8,24454.15,0.005678931202210298,5.601095565375752E-5
2023-04-28,18065.0,18089.15,17885.3,2.90263674E8,27026.12,0.008335222889282883,1.2844062017597498E-4
2023-05-02,18147.65,18180.25,18101.75,2.65216308E8,23615.47,0.004564711144417706,1.8724844602977155E-5
2023-05-03,18089.85,18116.35,18042.4,2.26171254E8,19079.79,-0.003190068245158949,1.6730570171051643E-5
2023-05-04,18255.8,18267.45,18066.7,2.26643581E8,21889.48,0.009131830258481237,1.2210963362708582E-4
2023-05-05,18069.0,18216.95,18055.45,2.39702311E8,26152.88,-0.010285075027649962,7.929726348075621E-5
2023-05-08,18264.4,18286.95,18100.3,2.28399379E8,22687.94,0.01075604726542361,1.0525073294733572E-4
2023-05-09,18265.95,18344.2,18229.65,2.45368649E8,23478.06,8.486094444379597E-5,3.923843339804636E-5
2023-05-10,18315.1,18326.75,18211.95,2.20450874E8,21416.41,0.0026871852817707963,3.948575461096898E-5
2023-05-11,18297.0,18389.7,18270.4,2.48932544E8,26440.1,-9.88744238902929E-4,4.236006854850473E-5
2023-05-12,18314.8,18342.75,18194.55,2.41702589E8,22046.04,9.723641778049823E-4,6.580944979036836E-5
2023-05-15,18398.85,18458.9,18287.9,2.16088535E8,19329.75,0.004578686501499633,8.662024954380455E-5
2023-05-16,18286.5,18432.35,18264.35,2.19490491E8,21063.78,-0.006125079970559869,8.383600985009986E-5
2023-05-17,18181.75,18309.0,18115.35,2.2989851E8,20903.12,-0.005744738948538704,1.130627532018589E-4
2023-05-18,18129.95,18297.2,18104.85,2.72103515E8,24172.44,-0.0028530768395788,1.116865235673451E-4
2023-05-19,18203.4,18218.1,18060.4,2.60898407E8,22105.67,0.004043122919096419,7.558405798605857E-5
2023-05-22,18314.4,18335.25,18178.85,2.62560942E8,25147.58,0.006079245839243774,7.338674061186165E-5
2023-05-23,18348.0,18419.75,18324.2,2.70354216E8,28648.15,0.0018329410735294929,2.704902710613282E-5
2023-05-24,18285.4,18392.6,18262.95,2.32621507E8,24273.17,-0.0034176495183284154,5.004136816333131E-5
2023-05-25,18321.15,18338.1,18202.4,2.35915651E8,22411.41,0.001953202985013659,5.5166408158645466E-5
2023-05-26,18499.35,18508.55,18333.15,1.98668359E8,19094.08,0.009679466130279842,9.066640760727431E-5
2023-05-29,18598.65,18641.2,18581.25,2.65323978E8,19237.57,0.00535340110800121,1.0375981931621669E-5
2023-05-30,18633.85,18662.45,18575.5,2.34391323E8,21660.69,0.0018908217545032591,2.1808671640548603E-5
2023-05-31,18534.4,18603.9,18483.85,6.96495765E8,70755.08,-0.005351354305298902,4.191084142801218E-5
2023-06-01,18487.75,18580.3,18464.55,2.65630759E8,24056.99,-0.002520114293168742,3.90525265403686E-5
2023-06-02,18534.1,18573.7,18478.4,2.70923679E8,23171.88,0.0025039280433874476,2.6461962703021064E-5
2023-06-05,18593.85,18640.15,18582.8,2.56111496E8,20369.16,0.003218602243386475,9.495239974654707E-6
2023-06-06,18599.0,18622.75,18531.6,2.20789926E8,21957.47,2.769349502884268E-4,2.4074415074419805E-5
2023-06-07,18726.4,18738.95,18636.0,2.60109671E8,21482.77,0.006826477130569099,3.034964736518475E-5
2023-06-08,18634.55,18777.9,18615.6,2.86468927E8,22762.3,-0.004916908432305566,7.535468383360489E-5
2023-06-09,18563.4,18676.65,18555.4,2.21760885E8,20181.42,-0.003825484295202245,4.242214832958458E-5
2023-06-12,18601.5,18633.6,18559.75,1.79463966E8,15386.04,0.0020503223927487504,1.576999436559103E-5
2023-06-13,18716.15,18728.9,18631.8,2.33167883E8,22612.62,0.006144564876073942,2.7019070061908542E-5
2023-06-14,18755.9,18769.7,18690.0,2.61354575E8,19520.08,0.0021215820810404676,1.8107118960499913E-5
2023-06-15,18688.1,18794.1,18669.05,2.63004991E8,24820.77,-0.0036214119270170913,4.45678852222901E-5
2023-06-16,18826.0,18864.7,18710.5,2.72771256E8,28877.67,0.007351935466131494,6.736448795488254E-5
2023-06-19,18755.45,18881.45,18719.15,2.19815214E8,22699.84,-0.0037545162773133895,7.452686883148278E-5
2023-06-20,18816.7,18839.7,18660.65,2.11649257E8,19687.08,0.0032603965574623172,9.118945082737395E-5
2023-06-21,18856.85,18875.9,18794.85,2.17481345E8,19102.48,0.0021314697022533084,1.851649730750579E-5
2023-06-22,18771.25,18886.6,18759.5,2.52697871E8,24990.87,-0.0045497990950773125,4.559470494549587E-5
2023-06-23,18665.5,18756.4,18647.1,2.10562119E8,20619.6,-0.005649543898520234,3.4156888490537826E-5
2023-06-26,18691.2,18722.05,18646.7,1.71271325E8,17355.14,0.0013759247500199831,1.6263369915630703E-5
2023-06-27,18817.4,18829.25,18714.25,2.22464605E8,21415.89,0.006729148846371014,3.7530890914296744E-5
2023-06-28,18972.1,19011.25,18861.35,3.98782019E8,37356.94,0.008187505216794124,6.266391880317792E-5
2023-06-30,19189.05,19201.7,19024.6,2.47906587E8,26376.62,0.011370324916684512,8.585761111997032E-5
2023-07-03,19322.55,19345.1,19234.4,2.26050219E8,22681.54,0.006933003808714836,3.2933995920157633E-5
2023-07-04,19389.0,19434.15,19300.0,2.26916635E8,26634.06,0.0034330872964505156,4.797961492856512E-5
2023-07-05,19398.5,19421.6,19339.6,2.24418797E8,24699.24,4.898485434720244E-4,1.7901711927341596E-5
2023-07-06,19497.3,19512.2,19373.0,2.68261285E8,28540.18,0.005080250952215662,5.1259397605332696E-5
2023-07-07,19331.8,19523.6,19303.6,2.37102566E8,23089.25,-0.008524586056305487,1.2842290890225668E-4
2023-07-10,19355.9,19435.85,19327.1,2.68246132E8,25991.55,0.0012458741727910268,3.1483801054265756E-5
2023-07-11,19439.4,19515.1,19406.45,2.51263638E8,26883.78,0.004304651797411916,3.11703339003404E-5
2023-07-12,19384.3,19507.7,19361.75,3.27941559E8,40163.14,-0.0028384742821917232,5.6396932295990476E-5
2023-07-13,19413.75,19567.0,19385.8,3.10442517E8,27244.56,0.0015181178258223326,8.655761495000259E-5
2023-07-14,19564.5,19595.35,19433.5,2.91165841E8,25484.44,0.007735121594226721,6.878897975710817E-5
2023-07-17,19711.45,19731.85,19562.95,2.68707894E8,25975.57,0.007482985679822449,7.390170773737818E-5
2023-07-18,19749.25,19819.45,19690.2,2.86353897E8,33269.08,0.001915830766397027,4.2807299225316574E-5
2023-07-19,19833.15,19851.7,19727.45,2.59660464E8,26447.9,0.004239264200742216,3.942055308711812E-5
2023-07-20,19979.15,19991.85,19758.4,2.74698867E8,30622.66,0.007334449629633137,1.3796788457997553E-4
2023-07-21,19745.0,19887.4,19700.0,3.12461795E8,33802.14,-0.011788935034292592,8.963790421844576E-5
2023-07-24,19672.35,19782.75,19658.3,2.65562151E8,24522.29,-0.003686198197714694,3.982499586770556E-5
2023-07-25,19680.6,19729.35,19615.95,3.69653496E8,29665.67,4.1928242334364116E-4,3.3227891479912025E-5
2023-07-26,19778.3,19825.6,19716.7,2.44747425E8,23023.86,0.004951998137413459,3.0338499223440347E-5
2023-07-27,19659.9,19867.55,19603.55,3.34891351E8,35019.13,-0.006004348865560584,1.7894614136738043E-4
2023-07-28,19646.05,19695.9,19563.1,2.58671382E8,22995.98,-7.047279393175503E-4,4.5770007974989766E-5
2023-07-31,19753.8,19772.75,19597.6,2.95053318E8,23075.38,0.005469577606164628,7.916759531854924E-5
2023-08-01,19733.55,19795.6,19704.6,2.98048161E8,24554.71,-0.0010256450116385468,2.1229791232887274E-5
2023-08-02,19526.55,19678.25,19423.55,2.90666798E8,23997.47,-0.010545154913078857,1.6972142360134338E-4
2023-08-03,19381.65,19537.65,19296.45,3.15688612E8,29899.38,-0.007448335820864754,1.5431185017085935E-4
2023-08-04,19517.0,19538.85,19436.45,2.80799561E8,28086.15,0.006959138491705194,2.7611053007810208E-5
2023-08-07,19597.3,19620.45,19524.8,2.16586074E8,21655.87,0.004105920996260323,2.388215576924433E-5
2023-08-08,19570.85,19634.4,19533.1,2.60294052E8,25437.47,-0.0013505873532751007,2.6756488387340287E-5
2023-08-09,19632.55,19645.5,19467.5,2.66495074E8,23201.75,0.0031476887690017655,8.284451054772127E-5
2023-08-10,19543.1,19623.6,19495.4,3.12193785E8,29430.34,-0.004566620104543575,4.295993963819036E-5
2023-08-11,19428.3,19557.75,19412.75,2.35524048E8,24521.24,-0.005891516961594456,5.5376824510901794E-5
2023-08-14,19434.55,19465.85,19257.9,2.43850815E8,22767.43,3.2164393779061565E-4,1.153536590262109E-4
2023-08-16,19465.0,19482.75,19317.2,2.2662723E8,21484.66,0.0015655711297147335,7.282178173305593E-5
2023-08-17,19365.25,19461.55,19326.25,2.68663456E8,26505.65,-0.005137758290060533,4.86708366941772E-5
2023-08-18,19310.15,19373.8,19253.6,2.56142364E8,25641.41,-0.0028493583662490217,3.873296794929659E-5
2023-08-21,19393.6,19425.95,19296.3,2.62589133E8,20738.75,0.004312250328000912,4.484222053719348E-5
2023-08-22,19396.45,19443.5,19381.3,2.08704354E8,20226.48,1.4694489979421606E-4,1.0266515080254595E-5
2023-08-23,19444.0,19472.05,19366.6,2.25214991E8,20167.16,0.002448479549304461,2.948675913621948E-5
2023-08-24,19386.7,19584.45,19369.0,2.68256859E8,24338.24,-0.0029512752327599183,1.2236859946941552E-4
2023-08-25,19265.8,19339.55,19229.7,4.66518217E8,24998.12,-0.0062557606509410085,3.244741285782425E-5
2023-08-28,19306.05,19366.85,19249.7,2.48178769E8,18237.22,0.0020870149919961396,3.681292271941717E-5
2023-08-29,19342.65,19377.9,19309.1,3.07388116E8,22501.12,0.0018939840636754115,1.2650499579358658E-5
2023-08-30,19347.45,19452.8,19334.75,2.33004568E8,19877.49,2.481254907391843E-4,3.705185528960182E-5
2023-08-31,19253.8,19388.2,19223.65,5.62557215E8,45699.54,-0.004852183996052265,7.26473542347799E-5
2023-09-01,19435.3,19458.55,19255.7,3.72502191E8,25962.38,0.009382556404132514,1.0981869127655107E-4
2023-09-04,19528.8,19545.15,19432.85,3.96071122E8,24822.79,0.004799298814420837,3.3203418905489466E-5
2023-09-05,19574.9,19587.05,19525.75,3.03958622E8,24029.89,0.002357834238565403,9.825255143775168E-6
2023-09-06,19611.05,19636.45,19491.5,5.12974083E8,32500.52,0.0018450495779825536,5.489416891846852E-5
2023-09-07,19727.05,19737.0,19550.05,3.04929822E8,23591.0,0.005897607470804029,9.057714911937394E-5
2023-09-08,19819.95,19867.15,19728.05,2.88093693E8,23530.84,0.004698215838548732,4.936654604045883E-5
2023-09-11,19996.35,20008.15,19865.35,2.4876313E8,21924.34,0.008860750704518585,5.1304020729061326E-5
2023-09-12,19993.2,20110.35,19914.65,3.28064239E8,30110.8,-1.5754115795312492E-4,9.562817843202804E-5
2023-09-13,20070.0,20096.9,19944.1,2.51394599E8,24332.36,0.003833947067360447,5.825069156175256E-5
2023-09-14,20103.1,20167.65,20043.45,2.75111881E8,21902.65,0.0016478692204573958,3.81604983644376E-5
2023-09-15,20192.35,20222.45,20129.7,4.38185104E8,42681.35,0.0044297877773378114,2.1132749201564672E-5
2023-09-18,20133.3,20195.35,20115.7,2.64870758E8,21135.95,-0.002928659163891997,1.5616527159454494E-5
2023-09-20,19901.4,20050.65,19878.85,3.78065882E8,37351.58,-0.0115850796274781,7.404980620553477E-5
2023-09-21,19742.35,19848.75,19709.95,2.7513226E8,26711.83,-0.008024006475894206,4.924458317110366E-5
2023-09-22,19674.25,19798.65,19657.5,2.46410075E8,24137.57,-0.00345540040278986,5.119128716566513E-5
2023-09-25,19674.55,19734.15,19601.55,1.88398392E8,20194.48,1.524824136976305E-5,4.5454466353069994E-5
2023-09-26,19664.7,19699.35,19637.45,2.04869058E8,18118.19,-5.00772140080995E-4,9.904759867365209E-6
2023-09-27,19716.45,19730.7,19554.0,2.03559874E8,19659.17,0.0026281624476409476,8.092674374970385E-5
2023-09-28,19523.55,19766.65,19492.1,3.52810261E8,30069.78,-0.00983188348126239,1.9563389994939006E-4
2023-09-29,19638.3,19726.25,19551.05,2.43508919E8,20978.72,0.005860311931494425,7.95885704412249E-5
2023-10-03,19528.75,19623.2,19479.65,2.21719625E8,21459.58,-0.005594002391173672,5.390803020301605E-5
2023-10-04,19436.1,19457.8,19333.6,2.7714831E8,26017.47,-0.004755577121972701,4.100485150485448E-5
2023-10-05,19545.75,19576.95,19487.3,2.34865323E8,22019.04,0.005625709872108961,2.1067020735361016E-5
2023-10-06,19653.5,19675.75,19589.4,1.59051277E8,16096.52,0.005497568008546022,1.934512559405622E-5
2023-10-09,19512.35,19588.95,19480.5,1.650948E8,15499.67,-0.007207841070540643,3.082100102694156E-5
2023-10-10,19689.85,19717.8,19565.45,2.16559447E8,18735.62,0.00905567610965498,6.016368676862827E-5
2023-10-11,19811.35,19839.2,19756.95,2.1372973E8,19900.99,0.006151731247061281,1.725945715918806E-5
2023-10-12,19794.0,19843.3,19772.65,2.17904144E8,20999.94,-8.761443143344063E-4,1.2721698384238978E-5
2023-10-13,19751.05,19805.4,19635.3,2.54955979E8,24363.02,-0.0021722069835914395,7.440202833960497E-5
2023-10-16,19731.75,19781.3,19691.85,1.80964341E8,14746.01,-9.776409746631235E-4,2.0540858838966758E-5
2023-10-17,19811.5,19849.75,19775.65,1.85846716E8,16839.87,0.004033563661320618,1.3987822133319664E-5
2023-10-18,19671.1,19840.95,19659.95,1.98942937E8,18581.64,-0.007112023615253143,8.398645269613961E-5
2023-10-19,19624.7,19681.8,19512.35,2.30312163E8,23582.01,-0.0023615766348855094,7.476632748369412E-5
2023-10-20,19542.65,19593.8,19518.7,1.98341255E8,17944.31,-0.004189720265668789,1.4747207141753055E-5
2023-10-23,19281.75,19556.85,19257.85,1.76044288E8,16212.9,-0.01344020396363619,2.3737068415527563E-4
2023-10-25,19122.15,19347.3,19074.15,2.25291741E8,19818.32,-0.008311703697890308,2.0217596895478627E-4
2023-10-26,18857.25,19041.7,18837.85,3.00356469E8,28939.64,-0.013949893667133624,1.158457714380875E-4
2023-10-27,19047.25,19076.15,18926.65,2.05201044E8,19947.48,0.010025278863763394,6.190356565843269E-5
2023-10-30,19140.9,19158.5,18940.0,1.80132492E8,17095.73,0.004904672666023684,1.3156992979545095E-4
2023-10-31,19079.6,19233.7,19056.45,2.06049341E8,19397.36,-0.003207705423086861,8.571652339141524E-5
2023-11-01,18989.15,19096.05,18973.7,1.94103279E8,18452.51,-0.0047519380175908114,4.131529703797541E-5
2023-11-02,19133.25,19175.25,19064.15,2.45595109E8,19771.49,0.00755989582502197,3.376512910165514E-5
2023-11-03,19230.6,19276.25,19210.9,1.89516123E8,17304.87,0.005075101114760032,1.1532421443001227E-5
2023-11-06,19411.75,19423.0,19309.7,1.80690631E8,16296.56,0.009375792466276,3.4226835244353696E-5
2023-11-07,19406.7,19423.5,19329.1,1.98660124E8,18288.06,-2.601855575629086E-4,2.373580725856216E-5
2023-11-08,19443.5,19464.4,19401.5,1.94967997E8,17060.45,0.0018944567083908723,1.0476701800381837E-5
2023-11-09,19395.3,19463.9,19378.35,2.08418472E8,19087.29,-0.0024820553026905696,1.9404062519622467E-5
2023-11-10,19425.35,19451.3,19329.45,1.52215785E8,12916.21,0.001548145433003843,3.948948855028168E-5
2023-11-12,19525.55,19547.25,19510.25,3.7311902E7,2482.27,0.0051449502336882525,3.589672404396082E-6
2023-11-13,19443.55,19494.4,19414.75,1.89275733E8,13527.22,-0.004208468813832688,1.6762132837594602E-5
2023-11-15,19675.45,19693.2,19579.65,2.91464988E8,24957.24,0.01185627017720115,3.34388898860758E-5
2023-11-16,19765.2,19875.25,19627.0,2.82686669E8,26041.45,0.00455114988803013,1.5798151497603018E-4
2023-11-17,19731.8,19806.0,19667.45,2.36827462E8,21681.28,-0.0016912680943572324,4.927951753716243E-5
2023-11-20,19694.0,19756.45,19670.5,1.73780543E8,16737.05,-0.0019175266745258626,1.900932803193736E-5
2023-11-21,19783.4,19829.1,19754.05,1.94969012E8,17947.2,0.0045291813962118265,1.437943165959065E-5
2023-11-22,19811.85,19825.55,19703.85,1.84497984E8,17405.48,0.00143704130651907,3.7914335367257324E-5
2023-11-23,19802.0,19875.15,19786.75,1.70024085E8,15906.94,-4.973008280183108E-4,1.9870963665831226E-5
2023-11-24,19794.7,19832.85,19768.85,1.45895044E8,14389.29,-3.6871759933041186E-4,1.0447034682962386E-5
2023-11-28,19889.7,19916.85,19800.0,2.29595031E8,23043.25,0.004787784694880058,3.462344978180259E-5
2023-11-29,20096.6,20104.65,19956.3,2.36241768E8,22367.64,0.010348636732111694,5.4852518833453484E-5
2023-11-30,20133.15,20158.7,20015.85,4.86585349E8,48877.95,0.0018170637429511605,5.057339392349223E-5
2023-12-01,20267.9,20291.55,20183.7,2.65812566E8,22461.53,0.006670643444628036,2.8400322131907225E-5
2023-12-04,20686.8,20702.65,20507.75,3.81107418E8,33917.52,0.020457461991232925,8.946980395108545E-5
2023-12-05,20855.1,20864.05,20711.15,4.2100835E8,41763.52,0.00810270694380261,5.410160932270563E-5
2023-12-06,20937.7,20961.95,20852.15,3.59212958E8,35654.76,0.003952839127870011,2.7581708286377932E-5
2023-12-07,20901.15,20941.25,20850.8,2.74985308E8,24862.43,-0.0017471803980189876,1.873661531166065E-5
2023-12-08,20969.4,21006.1,20862.7,2.92440768E8,27449.96,0.0032600508207486305,4.692244811902093E-5
